Dia do Mes,Dia da Semana,Feriado / FDS,Hora,Chuva,Valor Cartela,Premiacao,Resultado
19,5,0,17.5,0,0.2,175,51.52
19,5,0,17.75,0,0.5,240,46.25
19,5,0,18,0,1,1100,40.9
19,5,0,18.25,0,0.5,300,210.75
19,5,0,18.5,0,1,380,248.9
19,5,0,18.75,0,0.5,300,99.45
19,5,0,19,0,1,1100,19.7
19,5,0,19.25,0,0.5,300.01,33.49
19,5,0,19.5,0,1,380,-78.6
19,5,0,19.75,0,0.5,300,-89.05
19,5,0,20,0,0.2,1100.01,87.23
19,5,0,20.25,0,0.5,240,-9.9
19,5,0,20.5,0,1,360,-23.1
19,5,0,20.75,0,0.25,190,7.08
19,5,0,21,0,0.5,250,-81.35
19,5,0,21.25,0,0.25,190,-7.4
19,5,0,21.5,0,0.5,240,-14.75
19,5,0,21.75,0,0.25,170,8.45
20,6,0,12.25,0,0.5,150,-55.35
20,6,0,12.5,0,0.25,125,6.73
20,6,0,12.75,0,0.5,150,48.55
20,6,0,13,0,1,300,-57.6
20,6,0,13.25,0,0.25,140,55.3
20,6,0,13.5,0,0.5,160,70.05
20,6,0,13.75,0,0.25,140,87.15
20,6,0,14,0,1,250,-63.5
20,6,0,14.25,0,0.5,170,31.35
20,6,0,14.5,0,0.25,145,85.45
20,6,0,14.75,0,0.5,170,108.55
20,6,0,15,0,1,250,26.3
20,6,0,15.33333333,0,0.25,150,80.65
20,6,0,15.66666667,0,0.1,140,124.11
20,6,0,16,0,0.5,180,66.25
20,6,0,16.33333333,0,0.25,160,147.53
20,6,0,16.66666667,0,0.5,180,59.7
20,6,0,17,0,1,300,212.4
20,6,0,17.25,0,0.1,150,174.25
20,6,0,17.5,0,0.2,160,97.5
20,6,0,17.75,0,0.5,240,187.45
20,6,0,18,0,2,700,240.8
20,6,0,18.25,0,0.5,300,206.75
20,6,0,18.5,0,1,380,288
20,6,0,18.75,0,0.5,300,187.25
20,6,0,19,0,2,600,219.8
20,6,0,19.25,0,0.5,250,131.2
20,6,0,19.5,0,1,379.99,264.21
20,6,0,19.75,0,0.5,250,157.3
20,6,0,20,0,2,600,88.4
20,6,0,20.41666667,0,1.386643234,7000,-1970.3
20,6,0,20.75,0,0.25,1811.09,-974.64
20,6,0,21,0,0.5,250,156.65
20,6,0,21.33333333,0,0.25,190,98.6
20,6,0,21.66666667,0,0.5,240,68.75
21,7,1,12.25,0,0.5,160,6.8
21,7,1,12.5,0,0.25,150,16.1
21,7,1,12.75,0,0.5,160,5
21,7,1,13,0,1,300,-12.5
21,7,1,13.25,0,0.25,155,22.1
21,7,1,13.5,0,0.5,165,52.65
21,7,1,13.75,0,0.25,155,65.1
21,7,1,14,0,0.1,145,153.39
21,7,1,14.25,0,0.5,170,139.8
21,7,1,14.5,0,0.25,160,135.25
21,7,1,14.75,0,0.5,170,46.35
21,7,1,15,0,0.2,155,78.5
21,7,1,15.33333333,0,0.25,165,91.33
21,7,1,15.66666667,0,0.1,150,154.3
21,7,1,16,0,0.5,190,70.75
21,7,1,16.33333333,0,0.25,170,171.45
21,7,1,16.66666667,0,0.2,195,131.74
21,7,1,17,0,0.5,550,393.75
21,7,1,17.25,0,0.1,160,107.67
21,7,1,17.5,0,0.2,175,90.46
21,7,1,17.75,0,0.5,240,68.25
21,7,1,18,0,1,600,61.8
21,7,1,18.25,0,0.5,300.01,45.49
21,7,1,18.5,0,1,380,-5.3
21,7,1,18.75,0,0.5,300,69.85
21,7,1,19,0,1,1100,-28.5
21,7,1,19.25,0,0.5,300,-31.25
21,7,1,19.5,0,1,380,-75.5
21,7,1,19.75,0,0.5,300,-43.25
21,7,1,20,0,0.2,1100.01,18.81
21,7,1,20.25,0,0.5,240,-88.1
21,7,1,20.5,0,1,360,-81
21,7,1,20.75,0,0.25,180,-51.98
21,7,1,21,0,0.5,250,6.6
21,7,1,21.25,0,0.25,180,-21.83
21,7,1,21.5,0,0.5,240,-86.1
21,7,1,21.75,0,0.25,180,-70.55
23,2,0,12.33333333,0,0.5,150,-73.6
23,2,0,12.66666667,0,0.25,125,12.58
23,2,0,13,0,1,300,-89.6
23,2,0,13.33333333,0,0.25,140,17.68
23,2,0,13.66666667,0,0.5,160,-0.05
23,2,0,14,0,1,250,-56.3
23,2,0,14.33333333,0,0.5,170.01,40.59
23,2,0,14.66666667,0,0.25,145,46.25
23,2,0,15,0,1,250,-53.1
23,2,0,15.33333333,0,0.25,150,-4.3
23,2,0,15.66666667,0,0.1,140,-0.47
23,2,0,16,0,0.5,180,39.1
23,2,0,16.33333333,0,0.25,160,60.55
23,2,0,16.66666667,0,0.5,180,55.85
23,2,0,17,0,1,300,-111
23,2,0,17.25,0,0.1,150,-12.36
23,2,0,17.5,0,0.2,160,5.64
23,2,0,17.75,0,0.5,240,33.7
23,2,0,18,0,2,700,289.8
23,2,0,18.25,0,0.5,300,68.1
23,2,0,18.5,0,1,380,-26.5
23,2,0,18.75,0,0.5,300,-4.3
23,2,0,19,0,2,600,-72.4
23,2,0,19.25,0,0.5,250,-89.65
23,2,0,19.5,0,1,380,-134
23,2,0,19.75,0,0.5,250,56.9
23,2,0,20,0,2,600,-96.8
23,2,0,20.25,0,0.5,240,-65.05
23,2,0,20.5,0,1,360,3.3
23,2,0,20.75,0,0.25,180,16.08
23,2,0,21,0,0.5,250.01,16.84
23,2,0,21.25,0,0.25,180,3.53
23,2,0,21.5,0,0.5,240,-61.55
23,2,0,21.75,0,0.25,180,19.63
24,3,0,12.25,0,0.5,150,-18.5
24,3,0,12.5,0,0.25,125,28.78
24,3,0,12.75,0,0.5,150,-2.65
24,3,0,13,0,1,300,-75.7
24,3,0,13.25,0,0.25,140,-21.88
24,3,0,13.5,0,0.5,160,-25.9
24,3,0,13.75,0,0.25,140,12.68
24,3,0,14,0,1,250,-49.1
24,3,0,14.25,0,0.5,170,19.9
24,3,0,14.5,0,0.25,145,84.08
24,3,0,14.75,0,0.5,170,60.4
24,3,0,15,0,1,250,-60.8
24,3,0,15.33333333,0,0.25,150,34.45
24,3,0,15.66666667,0,0.1,140,93.79
24,3,0,16,0,0.5,180,20.3
24,3,0,16.33333333,0,0.25,160,48.75
24,3,0,16.66666667,0,0.5,180,-1.35
24,3,0,17,0,1,300,-61.8
24,3,0,17.25,0,0.1,150,37.12
24,3,0,17.5,0,0.2,160,74.82
24,3,0,17.75,0,0.5,240.01,32.39
24,3,0,18,0,2,700.01,96.79
24,3,0,18.25,0,0.5,300,-39.8
24,3,0,18.5,0,1,380,98
24,3,0,18.75,0,0.5,1421.44,-981.44
24,3,0,19,0,2,600,193.2
24,3,0,19.25,0,0.5,250,-6.5
24,3,0,19.5,0,1,380,-12.7
24,3,0,19.75,0,0.5,250,-7.2
24,3,0,20,0,2,600,-79
24,3,0,20.25,0,0.5,240.01,80.64
24,3,0,20.5,0,1,360,93.4
24,3,0,20.75,0,0.25,180,36.53
24,3,0,21,0,0.5,250,116.8
24,3,0,21.25,0,0.25,180,28.3
24,3,0,21.5,0,0.5,240,-21.6
24,3,0,21.75,0,0.25,180,-41.13
25,4,0,12.25,1,0.5,150,-36.3
25,4,0,12.5,1,0.25,125,-8.6
25,4,0,12.75,1,0.5,150,36.15
25,4,0,13,1,1,300,39.5
25,4,0,13.25,1,0.25,140,-17.28
25,4,0,13.5,1,0.5,160,25.3
25,4,0,13.75,1,0.25,140,8.85
25,4,0,14,1,0.25,125,1.1
25,4,0,14.25,1,0.5,160,13.4
25,4,0,14.5,1,0.25,145,13.38
25,4,0,14.75,1,0.5,170,-24.95
25,4,0,15,1,0.5,150,-74.7
25,4,0,15.33333333,1,0.25,150,36.28
25,4,0,15.66666667,1,0.1,140,21.26
25,4,0,16,1,0.5,180,36.75
25,4,0,16.33333333,1,0.25,160,43.53
25,4,0,16.66666667,1,0.5,180,-17.55
25,4,0,17,1,1,299.99,-54.69
25,4,0,17.25,1,0.1,150,-8.81
25,4,0,17.5,1,0.2,160,65.4
25,4,0,17.75,1,0.5,240,20.2
25,4,0,18,1,2,700,-140.8
25,4,0,18.25,1,0.5,300,104.25
25,4,0,18.5,1,1,380,92.5
25,4,0,18.75,1,0.5,300,180.5
25,4,0,19,1,2,600,269.4
25,4,0,19.25,1,0.5,300,93.4
25,4,0,19.5,1,1,380,50.4
25,4,0,19.75,1,0.5,300,14.05
25,4,0,20,1,2,600,60.8
25,4,0,20.25,1,0.5,240,162.7
25,4,0,20.5,1,1,360,65.4
25,4,0,20.75,1,0.25,180,103.58
25,4,0,21,1,0.5,250,152.9
25,4,0,21.25,1,0.25,180,-22.15
25,4,0,21.5,1,0.5,240,-44.3
25,4,0,21.75,1,0.25,180,-45.43
26,5,0,12.25,0,0.5,150,64.35
26,5,0,12.5,0,0.25,125,16.85
26,5,0,12.75,0,0.5,150,36
26,5,0,13,0,1,300,-56.7
26,5,0,13.25,0,0.25,155,3.13
26,5,0,13.5,0,0.5,165,14.25
26,5,0,13.75,0,0.25,155,26.58
26,5,0,14,0,0.1,145,92.24
26,5,0,14.25,0,0.5,170,-2.65
26,5,0,14.5,0,0.25,160,10.28
26,5,0,14.75,0,0.5,170,-40.45
26,5,0,15,0,0.2,155,-74.54
26,5,0,15.33333333,0,0.25,165,-52.75
26,5,0,15.66666667,0,0.1,150,-43.92
26,5,0,16,0,0.5,190,-33.45
26,5,0,16.33333333,0,0.25,170,-25.13
26,5,0,16.66666667,0,0.2,195,2.66
26,5,0,17,0,0.5,550.01,-83.66
26,5,0,17.25,0,0.1,160,3.46
26,5,0,17.5,0,0.2,175,22.06
26,5,0,17.75,0,0.5,240,-23.6
26,5,0,18,0,1,1100,115.9
26,5,0,18.25,0,0.5,300,55.15
26,5,0,18.5,0,1,380,-4.1
26,5,0,18.75,0,0.5,300,86.1
26,5,0,19,0,1,1100,253.7
26,5,0,19.25,0,0.5,300,30.1
26,5,0,19.5,0,1,380,-29.5
26,5,0,19.75,0,0.5,300,94.45
26,5,0,20,0,0.2,1100,164.28
26,5,0,20.25,0,0.5,240,21.5
26,5,0,20.5,0,1,360,80.6
26,5,0,20.75,0,0.25,190,105
26,5,0,21,0,0.5,250,55.6
26,5,0,21.25,0,0.25,190,6.45
26,5,0,21.5,0,0.5,240.01,40.34
26,5,0,21.75,0,0.25,170,20.35
27,6,0,12.25,1,0.5,160,33.85
27,6,0,12.5,1,0.25,150,62.9
27,6,0,12.75,1,0.5,160,2.2
27,6,0,13,1,1,300,19.8
27,6,0,13.25,1,0.25,155.01,-5.71
27,6,0,13.5,1,0.5,165,69.35
27,6,0,13.75,1,0.25,155,63.38
27,6,0,14,1,0.1,145,110.95
27,6,0,14.25,1,0.5,170,58.2
27,6,0,14.5,1,0.25,160,11.6
27,6,0,14.75,1,0.5,170,-20.5
27,6,0,15,1,0.2,155,-20.94
27,6,0,15.33333333,1,0.25,165,4.53
27,6,0,15.66666667,1,0.1,150,5.94
27,6,0,16,1,0.5,190,-1.7
27,6,0,16.33333333,1,0.25,170,184.73
27,6,0,16.66666667,1,0.2,195,69.92
27,6,0,17,1,0.5,550,46.05
27,6,0,17.25,1,0.1,160,28.08
27,6,0,17.5,1,0.2,174.99,84.19
27,6,0,17.75,1,0.5,240,116.3
27,6,0,18,1,1,1100,440.4
27,6,0,18.25,1,0.5,300,136.6
27,6,0,18.5,1,1,380,197.5
27,6,0,18.75,1,0.5,300,119.5
27,6,0,19,1,1,1100,312.9
27,6,0,19.25,1,0.5,300,174.1
27,6,0,19.5,1,1,380,118.7
27,6,0,19.75,1,0.5,300,261.05
27,6,0,20,1,0.2,1100,470.06
27,6,0,20.41666667,1,1.333553065,5000,-1339.2
27,6,0,20.75,1,0.25,550.01,191.87
27,6,0,21,1,0.5,250,81.5
27,6,0,21.33333333,1,0.25,190,105.88
27,6,0,21.66666667,1,0.5,240,32.65
28,7,1,12.25,0,0.5,160,60.7
28,7,1,12.5,0,0.25,150,40.58
28,7,1,12.75,0,0.5,160,31.15
28,7,1,13,0,1,300,167.9
28,7,1,13.25,0,0.25,155.01,115.72
28,7,1,13.5,0,0.5,165,141.3
28,7,1,13.75,0,0.25,155,83.15
28,7,1,14,0,0.1,145,151.02
28,7,1,14.25,0,0.5,170,3.9
28,7,1,14.5,0,0.25,160,104.13
28,7,1,14.75,0,0.5,170,-14.6
28,7,1,15,0,0.2,155.01,69.57
28,7,1,15.33333333,0,0.25,165,103.08
28,7,1,15.66666667,0,0.1,150,267.38
28,7,1,16,0,0.5,190,58.1
28,7,1,16.33333333,0,0.25,170,183.9
28,7,1,16.66666667,0,0.2,195,155.1
28,7,1,17,0,0.5,550,373.7
28,7,1,17.25,0,0.1,160.01,141.68
28,7,1,17.5,0,0.2,174.99,147.17
28,7,1,17.75,0,0.5,240,65
28,7,1,18,0,1,600,-40.1
28,7,1,18.25,0,0.5,300,-9.55
28,7,1,18.5,0,1,379.99,112.01
28,7,1,18.75,0,0.5,300,-7.25
28,7,1,19,0,1,1100,651
28,7,1,19.25,0,0.5,300,34.7
28,7,1,19.5,0,1,380,-74.3
28,7,1,19.75,0,0.5,300,-45.5
28,7,1,20,0,0.2,1100,433.84
28,7,1,20.25,0,0.5,240,32.1
28,7,1,20.5,0,1,360,-61.3
28,7,1,20.75,0,0.25,180,-58.83
28,7,1,21,0,0.5,250,-13
28,7,1,21.25,0,0.25,180,-10.48
28,7,1,21.5,0,0.5,240,-54.45
28,7,1,21.75,0,0.25,180,-68
30,2,0,12.25,1,0.5,150,-41.75
30,2,0,12.5,1,0.25,125,-1.38
30,2,0,12.75,1,0.5,150,-11.15
30,2,0,13,1,1,300,-66.5
30,2,0,13.25,1,0.25,140,-4.8
30,2,0,13.5,1,0.5,160,-87.7
30,2,0,13.75,1,0.25,140,-26.65
30,2,0,14,1,1,250,-74.4
30,2,0,14.25,1,0.5,170,75.6
30,2,0,14.5,1,0.25,145,-17.98
30,2,0,14.75,1,0.5,170,36.85
30,2,0,15,1,1,250,-63.9
30,2,0,15.33333333,1,0.25,150,78.4
30,2,0,15.66666667,1,0.1,140,100.29
30,2,0,16,1,0.5,180,111.3
30,2,0,16.33333333,1,0.25,160,53.23
30,2,0,16.66666667,1,0.5,180,101.25
30,2,0,17,1,1,300,-93.3
30,2,0,17.25,1,0.1,150,54.81
30,2,0,17.5,1,0.2,160,145.8
30,2,0,17.75,1,0.5,240,60.4
30,2,0,18,1,2,700,10.4
30,2,0,18.25,1,0.5,300,52.2
30,2,0,18.5,1,1,380,-69.6
30,2,0,18.75,1,0.5,300,102.25
30,2,0,19,1,2,600,-97.6
30,2,0,19.25,1,0.5,250,-0.65
30,2,0,19.5,1,1,380,-65.4
30,2,0,19.75,1,0.5,250,19.45
30,2,0,20,1,2,600,-171.4
30,2,0,20.25,1,0.5,240.01,-64.91
30,2,0,20.5,1,1,360,-40.1
30,2,0,20.75,1,0.25,180,15.85
30,2,0,21,1,0.5,250,57.9
30,2,0,21.25,1,0.25,180,106.23
30,2,0,21.5,1,0.5,240,-38.25
30,2,0,21.75,1,0.25,180,-16.45
31,3,0,12.25,1,0.5,150,-54.3
31,3,0,12.5,1,0.25,125,32.05
31,3,0,12.75,1,0.5,150,84.2
31,3,0,13,1,1,300,26.2
31,3,0,13.25,1,0.25,140,50.9
31,3,0,13.5,1,0.5,160,1.05
31,3,0,13.75,1,0.25,140,59.85
31,3,0,14,1,1,250,-13
31,3,0,14.25,1,0.5,170,95.1
31,3,0,14.5,1,0.25,145,104.63
31,3,0,14.75,1,0.5,170,43.4
31,3,0,15,1,1,250,-36.1
31,3,0,15.33333333,1,0.25,150,142.35
31,3,0,15.66666667,1,0.1,140.01,212.08
31,3,0,16,1,0.5,180,143.9
31,3,0,16.33333333,1,0.25,160,90.68
31,3,0,16.66666667,1,0.5,180,93.75
31,3,0,17,1,1,300,-39.4
31,3,0,17.25,1,0.1,150,40.9
31,3,0,17.5,1,0.2,160,122.88
31,3,0,17.75,1,0.5,240,-24.6
31,3,0,18,1,2,700,-235.6
31,3,0,18.25,1,0.5,300,29.7
31,3,0,18.5,1,1,380,98.4
31,3,0,18.75,1,0.5,300,40.2
31,3,0,19,1,2,600,139.6
31,3,0,19.25,1,0.5,250,-23.55
31,3,0,19.5,1,1,380,-142.6
31,3,0,19.75,1,0.5,250,36.5
31,3,0,20,1,2,600,-200.4
31,3,0,20.25,1,0.5,240,50.55
31,3,0,20.5,1,1,360,-31.2
31,3,0,20.75,1,0.25,180,96.95
31,3,0,21,1,0.5,250,-43.75
31,3,0,21.25,1,0.25,180,51.48
31,3,0,21.5,1,0.5,240,-0.85
31,3,0,21.75,1,0.25,180,10.98
1,4,0,12.25,1,0.5,150,-42.8
1,4,0,12.5,1,0.25,125,71.05
1,4,0,12.75,1,0.5,150,63.4
1,4,0,13,1,1,300,-24.5
1,4,0,13.25,1,0.25,140,178.68
1,4,0,13.5,1,0.5,160,103.1
1,4,1,13.75,1,0.25,140,125.45
1,4,1,14,1,0.25,124.99,86.39
1,4,1,14.25,1,0.5,160,-24.1
1,4,1,14.5,1,0.25,145,122.83
1,4,1,14.75,1,0.5,170,52.35
1,4,1,15,1,0.5,150,26
1,4,1,15.33333333,1,0.25,150,98
1,4,1,15.66666667,1,0.1,140,270.41
1,4,1,16,1,0.5,180,129.25
1,4,1,16.33333333,1,0.25,160,138.7
1,4,1,16.66666667,1,0.5,1536.76,-1244.26
1,4,1,17,1,1,300,-24.2
1,4,1,17.25,1,0.1,150,-30.61
1,4,1,17.5,1,0.2,160,-6.58
1,4,1,17.75,1,0.5,240,2.75
1,4,1,18,1,2,700,-112
1,4,1,18.25,1,0.5,300,123.4
1,4,1,18.5,1,1,380,42.2
1,4,1,18.75,1,0.5,300,12.1
1,4,1,19,1,2,600,239.6
1,4,1,19.25,1,0.5,300,127.9
1,4,1,19.5,1,1,380,69
1,4,1,19.75,1,0.5,300,51.2
1,4,1,20,1,2,600,199.2
1,4,1,20.25,1,0.5,240,29.35
1,4,1,20.5,1,1,360,-30.7
1,4,1,20.75,1,0.25,180,51.63
1,4,1,21,1,0.5,250,80.05
1,4,1,21.25,1,0.25,180,10.23
1,4,1,21.5,1,0.5,240,14.65
1,4,1,21.75,1,0.25,180,-13.85
3,6,0,12.25,1,0.5,160,-26.3
3,6,0,12.5,1,0.25,150,-32.85
3,6,0,12.75,1,0.5,160,-17.95
3,6,0,13,1,1,300.01,-137.81
3,6,0,13.25,1,0.25,155,26.8
3,6,0,13.5,1,0.5,165,-13.85
3,6,0,13.75,1,0.25,155,-76.28
3,6,0,14,1,0.1,145,-2.1
3,6,0,14.25,1,0.5,170,-8.4
3,6,0,14.5,1,0.25,160,-77.13
3,6,0,14.75,1,0.5,170,-54.1
3,6,0,15,1,0.2,155,-64.48
3,6,0,15.33333333,1,0.25,165,15.7
3,6,0,15.66666667,1,0.1,150,15.61
3,6,0,16,1,0.5,190,94.95
3,6,0,16.33333333,1,0.25,170.01,65.69
3,6,0,16.66666667,1,0.2,195,-58.04
3,6,0,17,1,0.5,550,-118.25
3,6,0,17.25,1,0.1,160,29.73
3,6,0,17.5,1,0.2,175,-17.94
3,6,0,17.75,1,0.5,240,20
3,6,0,18,1,1,1100,-253.7
3,6,0,18.25,1,0.5,300,5.65
3,6,0,18.5,1,1,380,21
3,6,0,18.75,1,0.5,300,-3.45
3,6,0,19,1,1,1100,-123.7
3,6,0,19.25,1,0.5,300,-33.95
3,6,0,19.5,1,1,380,-179.7
3,6,0,19.75,1,0.5,300,-22.35
3,6,0,20,1,0.2,1100,-60.04
3,6,0,20.41666667,1,0.140372601,3000,-744.52
3,6,0,20.75,1,0.25,550,-214.4
3,6,0,21,1,0.5,250,-50.5
3,6,0,21.33333333,1,0.25,190,-13.9
3,6,0,21.66666667,1,0.5,240,-83.2
4,7,1,12.25,0,0.5,300,-87.4
4,7,1,12.5,0,0.2,210,24.32
4,7,1,13.25,0,0.25,155,-91.75
4,7,1,13.5,0,0.5,165,-7.45
4,7,1,13.75,0,0.25,155,-54.4
4,7,1,14,0,0.1,145,6.24
4,7,1,14.25,0,0.5,170,15.05
4,7,1,14.5,0,0.25,160,-4.2
4,7,1,14.75,0,0.5,170,-2.55
4,7,1,15,0,0.2,155,-22.12
4,7,1,15.33333333,0,0.25,165,27.25
4,7,1,15.66666667,0,0.1,150,6.47
4,7,1,16,0,0.5,190,35.75
4,7,1,16.33333333,0,0.25,170,61.08
4,7,1,16.66666667,0,0.2,195,27.3
4,7,1,17,0,0.5,550,-14.4
4,7,1,17.25,0,0.1,160,7.88
4,7,1,17.5,0,0.2,175,-3.3
4,7,1,17.75,0,0.5,240,-31.3
4,7,1,18,0,1,600,-94.2
4,7,1,18.25,0,0.5,300,-0.25
4,7,1,18.5,0,1,380,-115
4,7,1,18.75,0,0.5,300,-139.7
4,7,1,19,0,1,1100,-286.7
4,7,1,19.25,0,0.5,300,-65.55
4,7,1,19.5,0,1,380,-128.9
4,7,1,19.75,0,0.5,300,-18.75
4,7,1,20,0,0.2,1100,-135.36
4,7,1,20.25,0,0.5,240,-81.2
4,7,1,20.5,0,1,360,-34.1
4,7,1,20.75,0,0.25,180,-26.6
4,7,1,21,0,0.5,250,28.3
4,7,1,21.25,0,0.25,180,4.55
4,7,1,21.5,0,0.5,240,-78.85
4,7,1,21.75,0,0.25,180,-2.9
6,2,0,12.25,0,0.5,150,-22.15
6,2,0,12.5,0,0.25,125,-11.95
6,2,0,12.75,0,0.5,150,-60.95
6,2,0,13,0,1,300,-59.9
6,2,0,13.25,0,0.25,140,17.9
6,2,0,13.5,0,0.5,160,43.75
6,2,0,13.75,0,0.25,140,9.88
6,2,0,14,0,1,250,-86.6
6,2,0,14.25,0,0.5,170,-22.95
6,2,0,14.5,0,0.25,145,-13.68
6,2,0,14.75,0,0.5,170,-66.25
6,2,0,15,0,1,250,-71.9
6,2,0,15.33333333,0,0.25,150,1.48
6,2,0,15.66666667,0,0.1,140,14.81
6,2,0,16,0,0.5,180,-40.05
6,2,0,16.33333333,0,0.25,160,1.38
6,2,0,16.66666667,0,0.5,180,-42.3
6,2,0,17,0,1,300,51.5
6,2,0,17.25,0,0.1,150,62.16
6,2,0,17.5,0,0.2,160,45.58
6,2,0,17.75,0,0.5,240,42.05
6,2,0,18,0,2,700,-143.6
6,2,0,18.25,0,0.5,300,-25.9
6,2,0,18.5,0,1,380,26.4
6,2,0,18.75,0,0.5,300,-4.3
6,2,0,19,0,2,600,-89.6
6,2,0,19.25,0,0.5,250,-56.15
6,2,0,19.5,0,1,380,-65
6,2,0,19.75,0,0.5,250,-30.8
6,2,0,20,0,2,600,-306.4
6,2,0,20.25,0,0.5,240,-18.1
6,2,0,20.5,0,1,360,-134.2
6,2,0,20.75,0,0.25,180,8.35
6,2,0,21,0,0.5,250,16.25
6,2,0,21.25,0,0.25,180,21.65
6,2,0,21.5,0,0.5,240.01,-37.91
6,2,0,21.75,0,0.25,180,23.63
7,3,0,12.25,0,0.5,150,24.5
7,3,0,12.5,0,0.25,1281.03,-1063.21
7,3,0,12.75,0,0.5,150,13.85
7,3,0,13,0,1,300,-43.3
